layer_id,value_text,occurrences,proposed_code,match_method,similarity_score
"ACTIONS_EVENTS","Syringe held near scalp while head is steadied","1","HOLDING_SYRINGE","trigram","0.600"
"ACTIONS_EVENTS","Syringe held near upper lip/nose","1","HOLDING_SYRINGE","trigram","0.600"
"ACTIONS_EVENTS","Tapping screen icon and turning a dial","1","TURNING","containment","1.000"
"ACTIONS_EVENTS","Technician positioning device against cheek","1","USING_DEVICE","trigram","0.692"
"ACTIONS_EVENTS","Two clinicians handling small instruments near a patient's head","1","SMILING","trigram","0.625"
"ACTIONS_EVENTS","Woman looking at camera with slight smile","1","LOOKING_AT_CAMERA","containment","1.000"
"ACTIONS_EVENTS","Woman looks at camera and smiles slightly","1","LOOKING_AT_CAMERA","trigram","0.700"
"ACTIONS_EVENTS","Woman looks at camera while man gestures a peace sign","1","LOOKING_AT_CAMERA","trigram","0.700"
"ACTIONS_EVENTS","Woman lying back, smiling at camera","1","SMILING","containment","1.000"
"ACTIONS_EVENTS","Woman lying back, smiling at camera","1","LOOKING_AT_CAMERA","trigram","0.667"
"ACTIONS_EVENTS","Woman reclines and looks at camera","1","LOOKING_AT_CAMERA","trigram","0.700"
"ACTIONS_EVENTS","Woman reclining and smiling; attendant's hand near her head","1","SMILING","containment","1.000"
"ACTIONS_EVENTS","Woman reclining, looking toward camera","1","LOOKING_AT_CAMERA","trigram","0.600"
"ACTIONS_EVENTS","Woman seated, reclined, looking at camera","1","LOOKING_AT_CAMERA","containment","1.000"
"ACTIONS_EVENTS","Woman sitting still under light device","1","SITTING","containment","1.000"
"ACTIONS_EVENTS","Woman standing near counter, staff member walking in foreground","1","STANDING","containment","1.000"
"ACTIONS_EVENTS","Woman standing near counter, staff member walking in foreground","1","WALKING","containment","1.000"
"ACTIONS_EVENTS","Woman standing near counter, staff member walking in foreground","1","TALKING","trigram","0.625"
"ACTIONS_EVENTS","Women seated, looking at screens/each other","1","LOOKING_AT_CAMERA","trigram","0.611"
"ACTIONS_EVENTS","Women seated, one looking toward camera/screen","1","LOOKING_AT_CAMERA","trigram","0.600"
"ANATOMY","Scalp and hair region visible","18","SCALP","containment","1.000"
"ANATOMY","Patient's face and eye area visible","13","FACE","containment","1.000"
"ANATOMY","Face, neck, and shoulders visible","9","FACE","containment","1.000"
"ANATOMY","Face, neck, and shoulders visible","9","NECK","containment","1.000"
"ANATOMY","Patient's face and forehead visible","9","FACE","containment","1.000"
"ANATOMY","Patient's face and forehead visible","9","FOREHEAD","containment","1.000"
"ANATOMY","Face and forehead visible","7","FACE","containment","1.000"
"ANATOMY","Face and forehead visible","7","FOREHEAD","containment","1.000"
"ANATOMY","Scalp and hair visible","7","SCALP","containment","1.000"
"ANATOMY","Scalp, hairline, ear, and facial profile visible","7","SCALP","containment","1.000"
"ANATOMY","Scalp, hairline, ear, and facial profile visible","7","FACE","trigram","0.600"
"ANATOMY","Patient's face and forehead area visible","5","FOREHEAD","containment","1.000"
"ANATOMY","Patient's face and forehead area visible","5","FACE","containment","1.000"
"ANATOMY","Scalp and hairline visible","5","SCALP","containment","1.000"
"ANATOMY","Face, forehead, and hairline visible","4","FACE","containment","1.000"
"ANATOMY","Face, forehead, and hairline visible","4","FOREHEAD","containment","1.000"
"ANATOMY","Patient's face and head visible","4","FACE","containment","1.000"
"ANATOMY","Scalp and hair part visible","4","SCALP","containment","1.000"
"ANATOMY","Scalp, hairline, and face visible","4","SCALP","containment","1.000"
"ANATOMY","Scalp, hairline, and face visible","4","FACE","containment","1.000"
"ANATOMY","Face and eye area visible","3","FACE","containment","1.000"
"ANATOMY","Face and neck visible","3","FACE","containment","1.000"
"ANATOMY","Face and neck visible","3","NECK","containment","1.000"
"ANATOMY","Face, jaw, and neck region visible","3","FACE","containment","1.000"
"ANATOMY","Face, jaw, and neck region visible","3","NECK","containment","1.000"
"ANATOMY","Head, face, neck, and shoulders visible","3","FACE","containment","1.000"
"ANATOMY","Head, face, neck, and shoulders visible","3","NECK","containment","1.000"
"ANATOMY","Head, scalp, face, ear, and neck visible","3","FACE","containment","1.000"
"ANATOMY","Head, scalp, face, ear, and neck visible","3","SCALP","containment","1.000"
"ANATOMY","Head, scalp, face, ear, and neck visible","3","NECK","containment","1.000"
"ANATOMY","Lower face, chin, and neck region","3","NECK","containment","1.000"
"ANATOMY","Lower face, chin, and neck region","3","FACE","containment","1.000"
"ANATOMY","Lower face, chin, and neck region","3","LOWER_FACE","containment","1.000"
"ANATOMY","Lower face, chin, and neck region","3","CHIN","containment","1.000"
"ANATOMY","Nose, cheek, and eyebrow region","3","NOSE","containment","1.000"
"ANATOMY","Nose, cheek, and eyebrow region","3","CHEEK","containment","1.000"
"ANATOMY","Nose, cheek, and eyebrow region","3","BROW","trigram","0.600"
"ANATOMY","Patient's face and periorbital area visible","3","FACE","containment","1.000"
"ANATOMY","Patient's face, forehead, and eye area visible","3","FOREHEAD","containment","1.000"
"ANATOMY","Patient's face, forehead, and eye area visible","3","FACE","containment","1.000"
"ANATOMY","Posterior head, scalp, ears, and neck visible","3","NECK","containment","1.000"
"ANATOMY","Posterior head, scalp, ears, and neck visible","3","SCALP","containment","1.000"
"ANATOMY","Scalp region visible","3","SCALP","containment","1.000"
"ANATOMY","Scalp, hairline, and crown region visible","3","CROWN","containment","1.000"
"ANATOMY","Scalp, hairline, and crown region visible","3","SCALP","containment","1.000"
"ANATOMY","Top and frontal scalp visible","3","SCALP","containment","1.000"
"ANATOMY","Top and frontal scalp visible","3","FRONTAL_SCALP","containment","1.000"
"ANATOMY","Back of head and scalp visible","2","SCALP","containment","1.000"
"ANATOMY","Back of scalp, ears, and neck visible","2","SCALP","containment","1.000"
"ANATOMY","Back of scalp, ears, and neck visible","2","NECK","containment","1.000"
"ANATOMY","Chin, jawline, and neck region","2","JAWLINE","containment","1.000"
"ANATOMY","Chin, jawline, and neck region","2","CHIN","containment","1.000"
"ANATOMY","Chin, jawline, and neck region","2","NECK","containment","1.000"
"ANATOMY","Face, cheek, and forehead visible","2","CHEEK","containment","1.000"
"ANATOMY","Face, cheek, and forehead visible","2","FOREHEAD","containment","1.000"
"ANATOMY","Face, cheek, and forehead visible","2","FACE","containment","1.000"
"ANATOMY","Face, cheek, eye, nose, and mouth visible","2","CHEEK","containment","1.000"
"ANATOMY","Face, cheek, eye, nose, and mouth visible","2","FACE","containment","1.000"
"ANATOMY","Face, cheek, eye, nose, and mouth visible","2","NOSE","containment","1.000"
"ANATOMY","Face, cheek, jaw, ear, neck visible","2","FACE","containment","1.000"
"ANATOMY","Face, cheek, jaw, ear, neck visible","2","NECK","containment","1.000"
"ANATOMY","Face, cheek, jaw, ear, neck visible","2","CHEEK","containment","1.000"
"ANATOMY","Face, cheeks, eyebrows, lips visible","2","LIPS","containment","1.000"
"ANATOMY","Face, cheeks, eyebrows, lips visible","2","FACE","containment","1.000"
"ANATOMY","Face, cheeks, eyebrows, lips visible","2","CHEEK","trigram","0.833"
"ANATOMY","Face, forehead, cheek, and neck visible","2","FACE","containment","1.000"
"ANATOMY","Face, forehead, cheek, and neck visible","2","NECK","containment","1.000"
"ANATOMY","Face, forehead, cheek, and neck visible","2","FOREHEAD","containment","1.000"
"ANATOMY","Face, forehead, cheek, and neck visible","2","CHEEK","containment","1.000"
"ANATOMY","Face, hairline, jaw and neck visible","2","FACE","containment","1.000"
"ANATOMY","Face, hairline, jaw and neck visible","2","NECK","containment","1.000"
"ANATOMY","Face, hairline, jaw and neck visible","2","JAWLINE","trigram","0.750"
"ANATOMY","Face, including forehead, cheeks, nose, lips, and chin visible","2","FOREHEAD","containment","1.000"
"ANATOMY","Face, including forehead, cheeks, nose, lips, and chin visible","2","FACE","containment","1.000"
"ANATOMY","Face, including forehead, cheeks, nose, lips, and chin visible","2","LIPS","containment","1.000"
"ANATOMY","Face, including forehead, cheeks, nose, lips, and chin visible","2","CHIN","containment","1.000"
"ANATOMY","Face, including forehead, cheeks, nose, lips, and chin visible","2","NOSE","containment","1.000"
"ANATOMY","Face, including forehead, cheeks, nose, lips, and chin visible","2","CHEEK","trigram","0.833"
"ANATOMY","Face, jaw, cheek, and neck visible","2","FACE","containment","1.000"
"ANATOMY","Face, jaw, cheek, and neck visible","2","NECK","containment","1.000"
"ANATOMY","Face, jaw, cheek, and neck visible","2","CHEEK","containment","1.000"
"ANATOMY","Face, neck and shoulders visible","2","FACE","containment","1.000"
"ANATOMY","Face, neck and shoulders visible","2","NECK","containment","1.000"
"ANATOMY","Face, neck, ear, and shoulder area visible","2","FACE","containment","1.000"
"ANATOMY","Face, neck, ear, and shoulder area visible","2","NECK","containment","1.000"
"ANATOMY","Face, scalp, hairline, forehead, and neck visible","2","FOREHEAD","containment","1.000"
"ANATOMY","Face, scalp, hairline, forehead, and neck visible","2","NECK","containment","1.000"
"ANATOMY","Face, scalp, hairline, forehead, and neck visible","2","FACE","containment","1.000"
"ANATOMY","Face, scalp, hairline, forehead, and neck visible","2","SCALP","containment","1.000"
"ANATOMY","Facial region including forehead, nose, cheeks visible","2","FOREHEAD","containment","1.000"
"ANATOMY","Facial region including forehead, nose, cheeks visible","2","NOSE","containment","1.000"
"ANATOMY","Facial region including forehead, nose, cheeks visible","2","CHEEK","trigram","0.833"
"ANATOMY","Facial region including forehead, nose, cheeks visible","2","FACE","trigram","0.600"
"ANATOMY","Facial region: cheek, nose, eyebrow, eye area","2","CHEEK","containment","1.000"
"ANATOMY","Facial region: cheek, nose, eyebrow, eye area","2","NOSE","containment","1.000"
"ANATOMY","Facial region: cheek, nose, eyebrow, eye area","2","BROW","trigram","0.600"
"ANATOMY","Facial region: cheek, nose, eyebrow, eye area","2","FACE","trigram","0.600"
"ANATOMY","Forehead and eyebrow region","2","FOREHEAD","containment","1.000"
"ANATOMY","Forehead and eyebrow region","2","BROW","trigram","0.600"
"ANATOMY","Forehead and eyebrow region visible","2","FOREHEAD","containment","1.000"
"ANATOMY","Forehead and eyebrow region visible","2","BROW","trigram","0.600"
"ANATOMY","Forehead and hairline area visible","2","FOREHEAD","containment","1.000"
"ANATOMY","Head, face, and neck visible","2","NECK","containment","1.000"
"ANATOMY","Head, face, and neck visible","2","FACE","containment","1.000"
"ANATOMY","Head, face, and scalp visible","2","SCALP","containment","1.000"
"ANATOMY","Head, face, and scalp visible","2","FACE","containment","1.000"
"ANATOMY","Head, face, and scalp/hairline visible","2","SCALP","containment","1.000"
"ANATOMY","Head, face, and scalp/hairline visible","2","FACE","containment","1.000"
"ANATOMY","Head, face, ear, neck, and shoulders visible","2","FACE","containment","1.000"
"ANATOMY","Head, face, ear, neck, and shoulders visible","2","NECK","containment","1.000"
"ANATOMY","Head, face, scalp, and hairline visible","2","SCALP","containment","1.000"
"ANATOMY","Head, face, scalp, and hairline visible","2","FACE","containment","1.000"
"ANATOMY","Head, hair, and scalp area visible","2","SCALP","containment","1.000"
"ANATOMY","Head, scalp, face, ear, and upper torso visible","2","FACE","containment","1.000"
"ANATOMY","Head, scalp, face, ear, and upper torso visible","2","SCALP","containment","1.000"
"ANATOMY","Head, scalp, face, ear, neck, and shoulders visible","2","NECK","containment","1.000"
"ANATOMY","Head, scalp, face, ear, neck, and shoulders visible","2","FACE","containment","1.000"
"ANATOMY","Head, scalp, face, ear, neck, and shoulders visible","2","SCALP","containment","1.000"
"ANATOMY","Lower face including nose, lips, chin, and jawline","2","FACE","containment","1.000"
"ANATOMY","Lower face including nose, lips, chin, and jawline","2","NOSE","containment","1.000"
"ANATOMY","Lower face including nose, lips, chin, and jawline","2","JAWLINE","containment","1.000"
"ANATOMY","Lower face including nose, lips, chin, and jawline","2","LOWER_FACE","containment","1.000"
"ANATOMY","Lower face including nose, lips, chin, and jawline","2","CHIN","containment","1.000"
"ANATOMY","Lower face including nose, lips, chin, and jawline","2","LIPS","containment","1.000"
"ANATOMY","Lower face, cheek, jaw, and neck region","2","LOWER_FACE","containment","1.000"
"ANATOMY","Lower face, cheek, jaw, and neck region","2","NECK","containment","1.000"
"ANATOMY","Lower face, cheek, jaw, and neck region","2","FACE","containment","1.000"
"ANATOMY","Lower face, cheek, jaw, and neck region","2","CHEEK","containment","1.000"
"ANATOMY","Lower face, chin, and neck area of patient visible","2","CHIN","containment","1.000"
"ANATOMY","Lower face, chin, and neck area of patient visible","2","FACE","containment","1.000"
"ANATOMY","Lower face, chin, and neck area of patient visible","2","NECK","containment","1.000"
"ANATOMY","Lower face, chin, and neck area of patient visible","2","LOWER_FACE","containment","1.000"
"ANATOMY","Lower face, chin, and neck area visible","2","LOWER_FACE","containment","1.000"
"ANATOMY","Lower face, chin, and neck area visible","2","NECK","containment","1.000"
"ANATOMY","Lower face, chin, and neck area visible","2","CHIN","containment","1.000"
"ANATOMY","Lower face, chin, and neck area visible","2","FACE","containment","1.000"
"ANATOMY","Lower face, chin, and neck region visible","2","CHIN","containment","1.000"
"ANATOMY","Lower face, chin, and neck region visible","2","FACE","containment","1.000"
"ANATOMY","Lower face, chin, and neck region visible","2","LOWER_FACE","containment","1.000"
"ANATOMY","Lower face, chin, and neck region visible","2","NECK","containment","1.000"
"ANATOMY","Lower face, chin, and neck visible","2","CHIN","containment","1.000"
"ANATOMY","Lower face, chin, and neck visible","2","FACE","containment","1.000"
"ANATOMY","Lower face, chin, and neck visible","2","LOWER_FACE","containment","1.000"
"ANATOMY","Lower face, chin, and neck visible","2","NECK","containment","1.000"
"ANATOMY","Lower face, jaw, cheek, and neck visible","2","CHEEK","containment","1.000"
"ANATOMY","Lower face, jaw, cheek, and neck visible","2","FACE","containment","1.000"
"ANATOMY","Lower face, jaw, cheek, and neck visible","2","LOWER_FACE","containment","1.000"
"ANATOMY","Lower face, jaw, cheek, and neck visible","2","NECK","containment","1.000"
"ANATOMY","Lower face: nose, lips, chin, jawline, neck","2","LIPS","containment","1.000"
"ANATOMY","Lower face: nose, lips, chin, jawline, neck","2","NECK","containment","1.000"
"ANATOMY","Lower face: nose, lips, chin, jawline, neck","2","JAWLINE","containment","1.000"
"ANATOMY","Lower face: nose, lips, chin, jawline, neck","2","NOSE","containment","1.000"
"ANATOMY","Lower face: nose, lips, chin, jawline, neck","2","FACE","containment","1.000"
